text,label
CRIckET commeNtAry FeLt bIASed SmH bUt stiLl WHAtTA GAme by kOHli 🤔,sports
eLeCTIons ReSULts shoWeD DemoCrAts WinninG buT MANY Ppl SAId coRRUpTIOn!! 🤔,politics
cRICKeT cOmMeNTAry FeLt BiAsed sMh but still whaTTa GamE bY kOHli🔥,sports
ComeDy Show on tv FElT scRipTeD AF BuT CroWd sTIlL lAuGHiNG 😂,entertainment
triED the new TaCos yeSTErdAy OMG it waS sOOo GoOd 💯 buT A bit TOO spICY,food
nEw MOvIE sTARRIng DeEpIka Got MiXeD rEvieWS but bOX OFfIce sTiLL HUgE,entertainment
DebAte iN pArlIamenT waS NoISy Af Lol with BIDen shoUtinG again,politics
SOFtWaRe UPDate haD BUGZzz aGaIn 😂 usERs on TWIttEr MAd🔥,tech
restauRant nEaR muMbaI SeRVes pizZAaa 🍕 tHAt tastES BETtER tHAn domINos lol!!!,food
neW moVIe STARrinG emMa WAtson GOt miXEd reVieWs bUt BOX offiCe StILl HugE,entertainment
RESTAuRANT Near TOkYO ServEs PizZAAA 🍕 tHAt tAStES BettEr tHAn dOMiNos lOL,food
opENai lauNCHES nEw ai moDel buT ppl coMplaiN ABouT dAtA PRIvACY iSSUEs 🤔 🤔,tech
cODINg LIfE iS tOuGH sMH iDk wHy ThIS LaPtoP StilL CrashES...🔥???,tech
laTesT SMArTPHonE By SamsuNg droPPeD tODAY 🔥 WiTH AI feAturES But BATteRy suCKs lOL,tech
Made cUrrY wIth chIcKeN anD iT TURNed oUt FiREEE 🔥🔥🔥,food
eLEcTioNS rESuLtS ShOWEd BJp wINnInG BUT maNy PPL SAID CorrupTIOn!!🙄,politics
ThE FooTbALL matCh BEtWEEN INDiA And ReAL MADrid wAs iNTeNse wItH fanS ShouTiNG LOL 😂🔥~~~,sports
nETfLix sHow aBOut SPoRTS TrEnding RN lOL PPL bIngE wATChIN ALL NiGHT,entertainment
DEbate iN PARliAMenT WAs noiSy Af lol wIth sUNaK ShoUtiNg agaIn,politics
opEnAi LAuNCHeS new AI MoDel BuT pPl cOMplaIN aBOUT Data pRivACY ISsUES 🤔,tech
kOhlI scOred a LAst MiNUTE GoaL!!! pPL went CRaZy iN ThE STadIUM💯,sports
coDING lIfe IS TOUgh sMh iDK WHy ThiS laPtOP still CrAsheS...,tech
rEsTAURAnt NeAR nyc sERveS piZZaaa 🍕 ThaT TaStEs betTER ThAN dOminos LOl,food
CrickeT COmMENTARy feLt Biased Smh bUT STIll WHaTTa gAme By RonAldo,sports
DEbATE IN ParLiameNT Was NoISy AF LOL WitH suNAk sHouTinG aGaIn,politics
sofTwARe UPdate HaD BugzZz AgAIN 😂 useRS On twiTtEr mAD,tech
mESsI SCoREd a LAsT miNUtE gOaL!!! pPl WENT CRaZy In THE stAdiuM,sports
LatEsT sMArTPhONE by gooGLe dropped tODay 🔥 wITH AI fEaTures buT BAtTeRY suCKs Lol~~~,tech
nEtfliX show ABout SPoRts TRenDING RN lOl PpL bIngE WatCHIN aLl nIGhT 🤔,entertainment
AWard CERemONY wAs bORINg SMH only hiGHligHT Was kAnYe OUTfIT,entertainment
nETFlIX ShoW aBOUT SPorTs tRenDinG rN loL ppL BinGe WaTChin alL NIght,entertainment
TrieD THe NEW bUrgEr yEsTeRdAy omg it wAs sOOo gOoD 💯 buT a bIt tOo spIcy,food
FaNs aRE DEBATInG If LAKErs dEServEd tHe 🏆 TItle thiS SeAsOn oR nah??,sports
MEsSI ScOreD A lAsT mInUtE GoAl!!! PPl wENt crazy IN THE sTadiUM🔥,sports
The foOTbAll MatCH BETweEn rEAL maDRid ANd REaL madriD wAS INtEnse WiTH FanS shoutINg LOL 😂🔥,sports
the PRImE MINiSTEr ANnouNCed NeW POLIcY aBouT EDUCatIOn But pPL ArGuE It's jusT fAKE promIses 🤔,politics
CrIckeT CoMmenTaRY Felt biaseD sMh BUt sTILl wHatTa GamE BY cUrRy 🤔,sports
pPL SAY gOVt SPeNdIng Too mUCh ON hEaltHCaRe InsTEaD OF SpORTS N hEalThCarE SmH,politics
microsoft LauNCHES NEw ai MoDEl BUT PPL coMPLAiN aBoUt DaTA prIvacy iSsUEs 🤔 😂,tech
AppLE lAUncHES NEw aI model bUT Ppl cOMplain about dATA PrIVAcY isSuEs 🤔💯~~~,tech
cRicKet commentaRy fElt BiAsed sMH buT stIlL wHaTtA game By mESsi!!!,sports
Debate in PARliAmenT waS noISy af loL WIth TrUMP SHOUtING AgaIn🔥,politics
fans Are DEBAtIng IF AUsTRaLia deSerVeD The 🏆 Title tHIS SEAson Or NAh?? 🤔,sports
ElecTiOnS ReSUlTS shoWeD CoNGress WiNNINg But mAnY pPL said corRupTiOn!! 😂....,politics
DebATiNG IF BURGeR🍔 oR BIrYanI iS THE TruE kInG oF Food fIgHT ME 😂,food
LATESt SMArTpHONE BY gOoGlE dRopPed TOdaY 🔥 WItH aI fEATures BUT batTerY sUcKs lOl 😂,tech
CrICkET COMmENTArY fELT BIaSed sMh BUT STilL WhATTA GAmE BY lebRON,sports
NEtflix sHOw ABoUT AI TRENdIng RN loL pPl BingE WATcHIn aLL niGht😎,entertainment
debatInG If BURgEr🍔 OR BirYaNi Is THE tRuE KIng Of FOOD FIGHT ME 😂,food
neW MOVIe sTArRiNG ToM crUIsE got mIxed reVieWS bUT boX offICe STILL HugE 🤔,entertainment
resTaUrANT neAR dELHI seRVes pIZzaAA 🍕 tHaT tASTES BEtteR THaN domINOs lOL,food
NETFlIx SHoW aBoUT HeAlthCarE trEndIng RN loL Ppl bINgE WAtCHIn alL nIGhT🔥,entertainment
COMedY SHOW on TV FeLT ScRiPteD AF BUt CRowd sTILl laUGhIng 😂,entertainment
TrieD tHe new BuRGEr YesTeRdaY oMg It wAs SOOO GOOd 💯 BUT A bIT tOO spicy!!!,food
dhonI sCOrEd a lAST MINUte gOAL!!! PPL WEnt crAzy in The sTAdiUm~~~,sports
PpL SAY GovT sPenDING tOO MuCh ON HEALTHcare INSTEaD oF sports N HEalthcarE Smh....,politics
AWARD CEReMonY WAs BoriNg smH ONlY hIGHLigHt wAs taylOr sWiFt oUTfiT,entertainment
eLectIonS reSuLtS sHOwEd cOnGreSS WinNiNg BUt Many ppl Said cOrruPtiON!!,politics
PpL sAy GOvt sPeNdiNg tOO MuCH ON jObS inStEaD oF sPOrTS n HEAltHCaRe smH🙄,politics
mADe CuRRY WItH CHicKEn aNd IT tuRNEd out fIreee 🔥🔥🔥,food
mICROsoft LaUNCheS New aI mOdEl bUt ppL comPlAIN aBout DaTa PriVacy iSSUes 🤔,tech
NetfLIX shoW AboUt heAltHCAre trEndinG rN LOl PPL bInge wATCHiN all NIghT,entertainment
PPL Say goVt SPENDInG ToO MucH On JoBs InSTEAD OF spOrTs N hEALtHCAre smH,politics
FANS aRE DebaTiNG if maNu deserved tHe 🏆 TitLe thIs SEaSon Or NAH??,sports
restAUrAnt NeAr loNdoN SerVEs PiZzaAA 🍕 thaT TASTeS beTTer tHAN dOmiNOs lol,food
opEnAi laUncHeS neW AI ModEL But PPL ComPLAIN aBOUt DAta PRivacY iSSUes 🤔,tech
MadE CUrrY wITh MushrooMS AND iT TUrnED Out fireEe 🔥🔥🔥 😂,food
aWARd cerEMONy WaS bORIng SmH oNLy HIGHLIght was KaNyE ouTFit,entertainment
dEBate iN pArlIaMENt Was noisy aF Lol WITh MOdi ShOuTInG AGaIN,politics
CRICkeT ComMEnTaRy fELT biAseD SMH buT StIll Whatta GAmE BY cURry💯,sports
DebAte IN PArlIAmeNt waS nOIsY aF lOL wiTh BIden sHoUTIng agaIN,politics
new mOviE STarRING deepiKA Got mixEd rEviEws BUt bOX OFFiCe STill hugE,entertainment
mAdE CuRRY wItH muShroOMs and iT tuRneD oUt fiReEE 🔥🔥🔥....,food
MADe CurrY wIth CHicKeN AnD iT tuRnED ouT fireee 🔥🔥🔥,food
NeTflIX Show ABOUT HeALTHcARE TrENdING rn lOl Ppl BInGE WaTchIn ALL NIght,entertainment
eLEctIOnS reSUltS ShOWed DEmoCrAts winnInG But mAny ppl SAid cORrUpTION!!💯,politics
MicROsOft LAUnchEs neW aI model buT Ppl COmPlAIn aBout dAtA PRIvacy iSSUEs 🤔!!!,tech
dEBating If BuRGer🍔 Or BIRYaNi iS The TrUe kiNg OF FOOD fIgHT mE 😂,food
PPL sAY GOVT speNdinG tOo mUcH oN sPOrTs InstEAd oF SPoRTs n hEAlThCARe SMh,politics
mAdE cUrRy With MusHrooms aNd it TurnED OuT FiReeE 🔥🔥🔥😎,food
fans arE dEbAtING IF InDIa DEserVED tHE 🏆 TITle tHIs SEAsOn or NAH??,sports
lAteSt smarTPhoNe bY MICROsOft dRopped TOdAy 🔥 wItH Ai FeatUres buT BATtErY SUCkS lol,tech
KoHLi scOrED a laST mINUTe gOAL!!! PpL WenT cRAZY iN The sTadIUm💯,sports
leBROn sCOrEd A lAST MInUTE GoAl!!! pPL WEnt CrazY In The StADiUm,sports
cOmeDY SHOW On tV Felt scRIptEd af BUT CROwD sTILL laUgHinG 😂💯,entertainment
FAns are DEBatIng if ChElsea DeseRveD THe 🏆 TiTle THIS SeASON or nah??,sports
SOftWare UPDaTe haD bugZzZ AGAIN 😂 UserS on twitTER MAd,tech
NEtflIx shOw ABouT HEALtHcaRe trEnDING RN lol PPl BINge wAtChiN ALL NIgHT😎,entertainment
MADe cUrRY wITH mUSHRoOmS and It TUrnED oUt fIreee 🔥🔥🔥???,food
ELeCTIonS REsULtS ShoWED DemOCratS WiNnInG But MANy PpL said CoRrUPTiON!!,politics
DEBAtINg iF BuRGer🍔 oR BIRyaNi IS tHE tRUE kINg OF food FIgHt Me 😂!!!,food
miCrOSoft LaUncHes nEw ai mODel BUt ppL cOmplaIn AboUT data PrivACy issuEs 🤔 😂,tech
CrIckeT coMmENTARY FeLT BiAsEd Smh BuT sTill WhattA game By kOHLI 😂,sports
cRIcKeT COMmentARy FeLT BIaSEd sMh BUT Still wHaTTA GamE BY DhoNI,sports
COMEdy SHOw ON Tv FeLT sCrIPTeD aF bUt croWD STilL LAugHInG 😂🙄,entertainment
awARd cereMoNy waS boRing sMh ONLY HIGhlIght was taylOR swIFt OUTFiT!!!,entertainment
AwArd cerEmOny WaS BORIng SMH onlY HIgHLIgHt WAs RIHAnnA OuTfit,entertainment
LAteSt SMaRtPhonE BY appLe DrOPPEd tODAY 🔥 WiTh aI feATUREs BUt BaTtErY sucKs lOL🙄~~~,tech
MaDE cUrRY WiTH tOFU aNd it TURned OUt fiReee 🔥🔥🔥....,food
DebATe in PaRLIaMEnT WAs NoISY AF loL WITh MoDI shOuTiNG AgaiN,politics
faNs are DeBAtINg if INDia DeSeRVeD thE 🏆 tiTLe ThIs SEaSoN oR nah??🙄,sports
lAtESt SMartPhOne By apPLE droPPed todAY 🔥 wiTh ai fEAtUreS but bATTeRY SuCks LoL,tech
thE PRIme mInisTeR ANNouncED NEw POLicY abOuT educatION BUt ppL aRGuE it's jUst fAKE PromIsEs 🤔,politics
THe pRIME minIsTER ANNOUNCeD New PolICy aboUt ai bUT PPl ArgUE it'S jUsT fAKe PromiSES 🤔,politics
MADe cuRRy WITh mUsHROoMs ANd iT TuRNeD OUt fiREeE 🔥🔥🔥 😂,food
NeTflIx show ABOUt JoBs tRenDING rn LoL ppL bINGe WATCHin AlL niGht???,entertainment
MEssI sCORED a LAst mInUTe gOAl!!! ppl wEnt cRAZy iN THE sTADiuM🔥....,sports
koHlI sCoRED A LAsT miNuTe GOaL!!! ppL WenT CrAzy in the stADIUm,sports
The prime MInisTer aNNOunced nEw pOLiCy ABOuT spoRTS bUt pPL ArguE IT'S juST fakE PromiseS 🤔,politics
FAnS Are DeBAtInG If AUSTrALIA desErvED The 🏆 TItle this SeAsoN Or nah??,sports
CoMEdY show on tv felt ScriPTEd AF BUT CRowd STIlL laUGhINg 😂💯,entertainment
LaTEst smArTPHonE BY miCRosOFT DROppEd ToDay 🔥 wITh aI featUres buT bATTery sUCks loL,tech
debATE iN paRLiamEnt wAs NoIsy aF LOl witH sunAk sHOutING AGAIN,politics
criCKeT coMMEnTArY fElt BIasEd SMH BuT stILl whATtA gAME by kOHLi,sports
coMEDy sHOW ON Tv FElt sCriPteD aF bUT cRoWD stiLL LAugHiNG 😂,entertainment
fANs ArE DEbaTing If auSTrAlIa deServED ThE 🏆 titLE tHiS sEAson Or NAh??,sports
ELEcTiOns reSuLtS shOWeD dEmocrats WinniNG BUT MAnY ppl saID CorRUptiOn!!🔥~~~,politics
RestaURAnt nEAR DelHi ServEs piZzaaA 🍕 thAT tasTes betteR THan DoMINOS lOL,food
ppl saY govT sPeNDinG TOO MUch oN SPorTS iNsTeaD Of SpORTs N HEAltHCArE SmH🔥....,politics
NEtFLIX SHOW aboUT HEALthCARe TRENDING rn loL pPL BiNGE WAtcHin AlL nigHT....,entertainment
RESTaurant NEAR toKYo SeRvES pizzAaA 🍕 tHAT TaSTES BeTteR tHAN DOmInOS LOL!!!,food
cuRRY ScoRed a LaSt MiNUTe GoAl!!! PPL weNt CraZY in ThE staDIuM,sports
CoDinG lIFe IS tOUGH smH idk WHy tHiS LaPtop StIll cRAsHes...😎,tech
ThE prIME mINistER AnnounCEd NeW POliCy aBOuT EDUcaTiOn buT Ppl aRGUE iT's juSt FAKe PRoMiSES 🤔,politics
ReStAuRaNt NeaR dElhI SErveS pizZaAa 🍕 thAt tasTeS betTER than DOMinoS lOl,food
opEnai LaUNcHeS nEW AI mOdel bUt ppL COmpLaIN abOUt daTa PRIvACY iSsuEs 🤔,tech
DEBaTE In PaRlIamENt Was NOisy AF lOL WiTh suNAK SHOuTiNG AgAIn,politics
crickEt COmMEnTARY FElT BIasEd SMh buT STilL wHatta GamE bY curry😎,sports
ThE FOOtbaLL MaTcH betWEEN AustRaLia And ManU WaS INtENSE WiTH fANS SHOuTIng Lol 😂🔥 😂,sports
LATEST smartPHoNe by apPLe droppED tOdAY 🔥 wIth AI FEaTURes buT BATTerY sUCKs lOL😎,tech
ThE PRIME miniSTer AnnouNCEd NeW POlIcy abOUt AI buT Ppl argue it'S jUSt faKe PromisEs 🤔 🤔,politics
TRieD THe New IDlI saMBar YESTerdAy oMg IT wAS SoOo goOD 💯 BuT a biT TOO spICy💯,food
awarD ceReMony was BOriNg sMH oNly HighLiGHT wAs KANYE outFit 😂,entertainment
lATeST smARTpHONE by saMsUng DRoppEd toDAY 🔥 witH Ai FEaturES BuT BatTerY SUCKS LOl 😂,tech
CRicKeT CommeNTaRy feLT bIAseD smH but STIll WHaTtA GaMe bY curry🔥~~~,sports
PpL saY GOvT SpENDiNg ToO mUch On sporTs InstEAD OF SpOrTS n HEAltHCaRE SmH,politics
MADe curRy WITH mUSHrooms aNd IT TUrned OUt firEEE 🔥🔥🔥🔥,food
CodINg LiFE IS TOUGH smH IDk wHY tHis laptop StiLL cRASHeS...,tech
COmeDy sHOW ON Tv felt SCrIptED af bUT cROwd StiLL lAUGhInG 😂,entertainment
CrICKET coMMentArY felt bIaSED smH But sTIlL wHATTA gAME by RoNALdO,sports
Made currY WitH PANEeR AND It turNeD OUT FIrEEe 🔥🔥🔥,food
MAdE CurrY WiTH MusHROoMs AnD it TurNED OuT Fireee 🔥🔥🔥🔥,food
CrIcket cOMmENTAry fElT bIaSEd sMh But StiLL WHaTtA gAmE By KOhli,sports
DeBate iN paRLiAmeNt Was nOisy aF lOL WITh sUNak SHOUTING AGAin!!!,politics
soFTwARe UPdAtE had BUGZzz aGAIN 😂 USERs ON TwITter maD,tech
NEW MOviE sTArriNG DeEpikA GOt mIxED ReVIeWs but bOX OFfICE sTill hUGE 😂....,entertainment
tRIed the NEw paSTA YesTErDAy Omg IT WAs sooO GOod 💯 BUt A BiT tOO SpicY,food
dEBaTe In paRlIAmEnT Was Noisy aF LOl WiTH BIDeN sHOUTiNG aGaIn,politics
Fans ARE dEbaTing if LAKerS desErvED tHe 🏆 tItlE ThiS sEASon Or NaH??,sports
debAtINg If BurGER🍔 OR BiRyANi iS THE trUe kING OF fOOD FiGht ME 😂,food
oPeNAI LauNcHEs NEw aI model bUt Ppl cOmPLaIn AbOut DATa prIvaCY ISSues 🤔🙄,tech
AWARD cereMOnY wAs boRing Smh oNlY HighLiGht WAs kaNye OuTFiT 🤔,entertainment
tHE PrImE minIstER AnnOuNcED NeW pOliCy ABout edUcaTIoN bUT PPl aRGUe It'S Just FaKE prOMisES 🤔,politics
softWAre updATe had BUGZZz agAin 😂 UsERS oN twITteR MAd,tech
trIeD ThE NEw tacoS YEsteRdAY omg iT WAs SOoo gOoD 💯 buT A bIt toO spiCy,food
ReSTAuRANT NEar NYC SErvES pIzzAaA 🍕 ThAt tasTEs bEttER than domINOS Lol💯,food
MADe curRy wITH mUsHrOomS And it tuRneD out FIREeE 🔥🔥🔥,food
mAde cuRRy wItH mUsHROOmS ANd IT TurnED OUt FiREEe 🔥🔥🔥💯,food
REStAuRant NeAr tOkyo sERVeS PIZzaAA 🍕 THAt tasTes beTTER Than DOmiNOS LoL 🤔,food
reSTaURaNt neAR LOndon SeRVES PIzzAAa 🍕 THAt TAstes BeTTER thaN doMInoS lol,food
the fOOTbALL mAtch betWeeN AUSTrAlIA and mANU wAS INtense WitH faNs ShOUtInG Lol 😂🔥,sports
aWard CerEMony Was BoRiNg sMH onLy higHLiGHt was tayLoR sWift oUtFit,entertainment
DeBATINg IF BUrGeR🍔 OR bIryani is tHe tRue KInG oF foOD Fight me 😂,food
softwaRe upDaTE HAd BUgZZz Again 😂 UsErs ON TWItter MAd,tech
sOftWarE UpDaTe had Bugzzz AGaIn 😂 UsErs oN twItteR mAd🔥~~~,tech
cODING liFe Is toUGh sMh IdK why tHIS laptOp sTILl crashEs...,tech
kOhlI sCOred A LASt miNUte gOAl!!! ppl went cRAZy IN THe StadIUM....,sports
DEbAtIng if bUrgER🍔 or bIRyAni iS the TrUe KIng Of FoOd fight me 😂💯,food
CRIcket CoMmEnTarY fELt biASED SmH but stIll WhATTA gaME bY DhOnI,sports
NEw MovIe sTarriNG tOM cRUIsE GOT MiXED REviewS but box OFfice StILL huGe 😂,entertainment
FAns arE dEBaTING iF CHelsEa DesErVeD the 🏆 TITLe THiS seAsoN oR nAh??,sports
cOmedY sHoW oN Tv fELT ScRIpTed af BuT Crowd stilL laUGHiNG 😂 🤔,entertainment
New MovIe StaRriNG EmMa WatsoN goT MIxEd ReVieWS BUt BOX OFfiCE sTILl hUGE,entertainment
trIeD The neW iDli saMBar YeStErdaY OMG IT WAS SOOo GOOD 💯 BUt A BIT Too SpICY,food
PPl saY GOvt SPENding ToO MUCh oN sPORTS inSteaD of SPorts n hEaLthCARe Smh,politics
NeTFLiX show AboUt aI tRendinG rN Lol PPl BInge wATCHIn All nigHt,entertainment
APpLE laUnCheS NeW ai MODEl bUt pPL CoMplAIn aboUT DATa privACY IsSues 🤔 😂,tech
sofTWare UpDAtE hAd BUGZzz AGAin 😂 USeRS oN TWitTeR mad,tech
thE PRimE MInisTEr aNnOUnCed New poLiCY abouT edUcatIoN BUt PpL ARgue it'S Just fAke pRomISES 🤔,politics
NEW MoViE starrinG dEePiKa goT MIXED REviEws but BoX ofFIce STiLL HUgE,entertainment
THe FooTBaLL MaTch bETWEen LaKeRS AND REaL madRiD wAs InteNse wITh FaNS SHouTiNG lOl 😂🔥😎,sports
DeBAtE In paRLIameNT WAs nOISy Af Lol wiTH MODi shouTINg AGAin???,politics
oPENaI laUnCHes NeW ai Model bUT PPl cOmplaiN abOUT daTa prIVACy IsSUES 🤔,tech
thE fooTbALL mAtCh bETWeen INDia aND indiA was inTEnSE wITh FaNs ShOutING LOl 😂🔥,sports
ppL SAy govT sPEnDING ToO MucH oN EdUcAtiON insTead OF spoRTs N HeaLtHcare SmH~~~,politics
lAtESt smARtPHone BY OpEnAI droPPeD TODAy 🔥 witH aI feaTuReS but batTERY suCKs lOL💯,tech
DeBAtinG If burgeR🍔 oR biRYAnI is The true kInG OF FooD FiGHT me 😂!!!,food
softwarE upDate HAD BUGZzz AGAiN 😂 usERs on TWiTter MaD,tech
trieD THE New biRYAni yESTerdAy OMG IT WAS SOOO GOoD 💯 bUt a BiT toO SPICy,food
pPl SAY GOvT spEndINg ToO mUcH ON HeALThcaRE iNSTEAd OF SpORTS N hEaLtHCArE smH,politics
sOfTwARe UpDatE hAd bUGZZz aGaiN 😂 uSeRs on tWitTER mad 😂,tech
CurrY sCoRED A lAST mINUtE GOal!!! pPl wEnt craZY in tHe StAdIUm,sports
LAteST SMaRtphONE bY mIcRoSoFT dRopPeD ToDAY 🔥 WiTH Ai FEATURES bUT baTTEry SuCkS lOl,tech
LATeST SmartPhone by goOGLE DRoppED TOdAy 🔥 With aI FEatureS BUT bATTeRy sucKs LOl🔥,tech
tRIED thE nEW IdlI SAMBar YESteRDAY oMg It WAS SoOO gOoD 💯 BUt a bit TOO SPicy!!!,food
deBaTinG IF BurgER🍔 oR BIryaNi IS the TRue kIng OF fOod FIGht mE 😂,food
awARd cerEMOny WaS BoRInG smh oNly HighLiGhT Was kaNye oUtFit,entertainment
dEBatinG If bURGEr🍔 OR bIRyAnI iS THE TrUE kINg OF FooD FiGhT me 😂,food
tRIEd ThE neW BUrgER yEStErDAY oMG iT was SooO gooD 💯 BUT a bIT TOo SpiCy 😂,food
ElECtIoNs resuLTS sHoWed bJp winNING bUT Many pPL saiD cORRuPTioN!!,politics
dEBatinG iF BUrGeR🍔 oR BiRYANi is The TrUe kIng OF FOOD fIGhT me 😂🔥!!!,food
crICKeT cOMmENTarY FeLT BIAsED sMh BUT STilL WHAtta Game BY MeSSi 🤔,sports
MIcrOSoFT lAUncheS neW aI mODEL buT PpL comPlaIn ABOuT dATA pRIVACy IsSUeS 🤔,tech
CRiCKEt COmmENtary FElt biased SmH but StIll whATta Game by RonAldO,sports
latEST smartPhONe By MICrOsOfT DROpPed toDaY 🔥 WITH Ai features but BaTTeRy suCKs loL,tech
rEstauraNt nEar deLHi SErVes pIzZaAa 🍕 That TAStEs BETtEr thAn DomInoS lOl~~~,food
sOFtWARE UPdAtE Had BUGzZz agaIN 😂 UseRS oN TwItTER MAD,tech
coDInG lIFE iS TouGH SMh Idk WHy ThiS LApTop STill CRASHES...,tech
PPl SAY GOVT SpeNDInG TOo MucH oN ai iNstEAd Of SpORtS N hEALTHCARE sMh🙄....,politics
MADe curry wITH ChickEn and iT TURneD OUT fiReEE 🔥🔥🔥???,food
tRIED thE NeW iDLi saMbaR yeSTErDAY omg IT WAS SoOO gOoD 💯 BUt a BIT ToO sPIcy🔥,food
nEW MoVie StaRrInG emMa WATSoN gOT mIXed reviews BUt box OFficE STILL HUge,entertainment
neW Movie StArrIng deePIkA GOT miXed REvIEWs BUt Box OffIcE StILL Huge!!!,entertainment
CricKet ComMENtAry felt BIaSed sMh BuT sTill whAtTa Game by dHOni,sports
fANS aRE DebaTinG iF INdia deSErvEd ThE 🏆 TiTLe tHIs SeASon or Nah?? 😂,sports
DEbaTInG If BurgER🍔 Or bIryAni Is THe TRuE KINg of foOD FiGHt ME 😂,food
DEbatiNG If burgEr🍔 oR birYAni iS The tRuE KINg Of FooD FiGhT mE 😂,food
rESTAUranT near nyC SeRvES PiZzaAa 🍕 THAt tAsTeS BetTEr THAN DOMInOs loL,food
PpL SAy gOVt SPEnDInG Too MuCh oN ai inSTEAd of spORtS n HealthCarE Smh,politics
coMEdy SHoW On Tv felT SCRIPteD aF bUT CrOwD StilL LAuGHiNG 😂!!!,entertainment
AwARD cerEMoNy WaS BorinG SmH OnlY HigHLighT WAS rIHAnNa OUtfiT,entertainment
LateSt SmArtpHONe by saMsung drOPPed Today 🔥 wIth ai FEaTuRES buT batTery suCks LOL,tech
eleCtiOnS resULTs sHowEd COngRESs wInniNg bUt mANY pPL SAid CORrupTIoN!!😎,politics
micRosoft LaunchES nEw AI MoDeL BuT pPL CoMPLaIn abOut daTa PRivACY IssuEs 🤔,tech
KOhLI sCOReD a LAsT minUte goAL!!! PPL weNT CraZY in The stadIuM,sports
LATeSt SMaRtphoNE By APple dROPPeD today 🔥 wItH Ai fEatURES bUt baTtEry sUCKS loL💯,tech
MaDe currY WIth MUShroOmS And IT turNed oUt FireEe 🔥🔥🔥🙄,food
tRiED THe new iDLI SAMBar YESTeRdAY oMg IT WaS sOOO GOod 💯 BUt a BIt too spICY🙄!!!,food
gOOGlE LauNcHes new AI moDeL BUt PpL COMPlAIn ABOUT dAtA PrIVACy iSSueS 🤔 😂,tech
debatING if BUrgEr🍔 Or biRyANI Is THe tRue KInG OF fOOD fIgHt ME 😂 🤔!!!,food
ComEDy SHow oN TV FeLT SCriPTEd AF But CroWd StILl LAUghinG 😂,entertainment
elEctIOnS ResUlTs shoWeD REpUBLIcAns WInNiNG BuT ManY pPL said coRrUpTion!!!!!,politics
fAns ARe DEbATiNG IF lAKErs DeseRvED ThE 🏆 titlE THIs sEaSON Or NaH??💯,sports
PpL SaY goVT SpenDIng toO muCH ON EDUCatioN INsTEAd oF sPorts N heaLthCaRE sMH,politics
DEbaTE IN PARLiaMent WaS NOisY Af Lol wITh BiDEn SHOuTInG AGAin,politics
Dhoni SCoRED A lAST mINuTe goAl!!! ppL WEnt crAZY IN THE STadIUM,sports
restAuRaNt neAR TOkyo SerVEs PIZZAAA 🍕 THAt TAsTEs BETtEr Than DOMINos loL🔥,food
The fOOtball MatcH BETweEn CHELsEA And auSTRALIa WAS iNteNSE with FANs sHoUTing lOL 😂🔥,sports
RESTaURant NeAr tokyo SErVeS piZzAaa 🍕 ThaT TASTeS bETtEr THAN doMinOs lol,food
MAde CurRY wiTh pANEer aND iT TUrNED ouT FIreeE 🔥🔥🔥,food
REsTaUraNT nEAR Nyc sErVEs pIZzAaa 🍕 ThaT tASTEs BettER than dOmInos LOL 😂,food
SOFTWArE UPdATe hAd bugZzZ aGaiN 😂 USErs On twitter MAD 🤔,tech
laTeSt smaRtphoNE bY oPenAI DroppEd TOdaY 🔥 witH AI fEATUReS bUt bATteRY sUckS LOl~~~,tech
laTest smaRTPhonE BY SamsuNg dRoPPed tODAY 🔥 WiTH Ai FEaTUReS bUT BATtEry SUcKs LOl....,tech
thE pRIme mINIsteR AnNounCeD neW polICy abOut ai BUt pPl arGuE It'S JusT FAKe prOmIses 🤔 🤔,politics
cRiCkEt comMEnTAry FElT BiAsED smH BUt STiLl WhATtA GAme by LEBrOn,sports
awARd cEREMony WAS Boring SMh oNLY HIgHLIghT was RiHAnNa OutfIt!!!,entertainment
PpL sAy GOVT sPENDING TOO mUcH On EdUCaTiOn InsteaD Of SPOrtS N HealThCAre smh 🤔,politics
The prIme MinISTer AnNoUncED new poliCy abOut JoBS buT PPl arGUE It's jUST FaKe PROMIses 🤔....,politics
TrIeD thE New IdLI SAmbAR YEsTERDay omG IT Was sOoO gOod 💯 BUt a bit tOo SPICY,food
codINg life Is toUgh smh iDk Why tHis LaPtOp StIll cRAsHeS...,tech
comedy Show ON TV feLT SCrIpTed AF buT CRoWD StiLl LAuGHing 😂 🤔,entertainment
mADe CURRY wITH pAnEEr ANd it TUrNED out FiREEE 🔥🔥🔥,food
MaDe CuRRy wiTH ChICkeN anD iT TUrNed ouT FiREEE 🔥🔥🔥 😂....,food
gOOgLe LaUnChes NeW aI MOdeL bUT pPL COMPLain aboUT daTA PrIVacY IsSUES 🤔 😂,tech
ApPLe laUnCHES nEw ai ModEl bUT ppl coMpLaIN ABout DATA prIVACY IssueS 🤔 🤔,tech
crICkEt CoMMENTAry FELt bIAseD Smh bUt STiLl wHATtA Game BY CUrRY,sports
latEsT SMArtphOnE bY OPEnaI droppeD TOdAy 🔥 WIth aI fEATUrES but baTTERY sUcKs loL???,tech
mAde cUrrY WITH panEEr And it turnEd OUT FirEEe 🔥🔥🔥,food
